,genre,artist,song,lyrics
2568,Country,Bill Anderson,Sti, (I love you still)
2569,Country,Bill Anderson,Sti,And I haven't been able to put out one little flicker
2570,Country,Bill Anderson,Sti,Not even with all of these tears
2572,Country,Bill Anderson,Sti,"My friends all think, I'm crazy and maybe I am"
2573,Country,Bill Anderson,Sti,But I'll carry this torch just as long as I can
2574,Country,Bill Anderson,Sti,For someday you might just decide to come home
2575,Country,Bill Anderson,Sti, (I love you still)
2576,Country,Bill Anderson,Sti,"And I want you to know, I'm still here"
2578,Country,Bill Anderson,Sti,(Still)
2579,Country,Bill Anderson,Sti,Though you broke my heart
2580,Country,Bill Anderson,Sti,(Still)
2581,Country,Bill Anderson,Sti,Though you're far apart
2582,Country,Bill Anderson,Sti,(I love you still)
2584,Country,Osborne Brothers,Rocky T,Wish that I was on ol' Rocky Top
2585,Country,Osborne Brothers,Rocky T,Down in the Tennessee hills
2586,Country,Osborne Brothers,Rocky T,Ain't no smoggy smoke on Rocky Top
2587,Country,Osborne Brothers,Rocky T,Ain't no telephone bills
2589,Country,Osborne Brothers,Rocky T,Once I had a girl on Rocky Top
2590,Country,Osborne Brothers,Rocky T,"Half bear, other half cat"
2591,Country,Osborne Brothers,Rocky T,"Wild as a mink, but sweet as soda pop"
2592,Country,Osborne Brothers,Rocky T,I still dream about that
2594,Country,Osborne Brothers,Rocky T,"Rocky top, you'll always be"
2595,Country,Osborne Brothers,Rocky T,Home sweet home to me
2596,Country,Osborne Brothers,Rocky T,Good ol' Rocky Top
2597,Country,Osborne Brothers,Rocky T,"Rocky top, Tennessee"
2598,Country,Osborne Brothers,Rocky T,"Rocky top, Tennessee"
2600,Country,Osborne Brothers,Rocky T,Once two strangers climbed ol' Rocky Top
2601,Country,Osborne Brothers,Rocky T,Lookin' for a moonshine still
2602,Country,Osborne Brothers,Rocky T,Strangers ain't come down from Rocky Top
2603,Country,Osborne Brothers,Rocky T,Reckon they never will
2605,Country,Osborne Brothers,Rocky T,Corn won't grow at all on Rocky Top
2606,Country,Osborne Brothers,Rocky T,Dirt's too rocky by far
2607,Country,Osborne Brothers,Rocky T,That's why all the folks on Rocky Top
2608,Country,Osborne Brothers,Rocky T,Get their corn from a jar
2610,Country,Osborne Brothers,Rocky T,"Rocky top, you'll always be"
2611,Country,Osborne Brothers,Rocky T,Home sweet home to me
2612,Country,Osborne Brothers,Rocky T,Good ol' Rocky Top
2613,Country,Osborne Brothers,Rocky T,"Rocky top, Tennessee"
2614,Country,Osborne Brothers,Rocky T,"Rocky top, Tennessee"
2616,Country,Osborne Brothers,Rocky T,I've had years of cramped up city life
2617,Country,Osborne Brothers,Rocky T,Trapped like a duck in a pen
2618,Country,Osborne Brothers,Rocky T,All I know is it's a pity life
2619,Country,Osborne Brothers,Rocky T,Can't be simple again
2621,Country,Osborne Brothers,Rocky T,"Rocky top, you'll always be"
2622,Country,Osborne Brothers,Rocky T,Home sweet home to me
2623,Country,Osborne Brothers,Rocky T,Good ol' Rocky Top
2624,Country,Osborne Brothers,Rocky T,"Rocky top, Tennessee"
2625,Country,Osborne Brothers,Rocky T,"Rocky top, Tennessee"
2626,Country,Osborne Brothers,Rocky T,"Rocky top, Tennessee"
2628,Country,The Statler Brothers,Flowers On The Wa,The Statler Brothers
2629,Country,The Statler Brothers,Flowers On The Wa,Miscellaneous
2630,Country,The Statler Brothers,Flowers On The Wa,Flowers On The Wall
2631,Country,The Statler Brothers,Flowers On The Wa,Flowers On the Wall
2633,Country,The Statler Brothers,Flowers On The Wa,-Artists: The Statler Brothers
2634,Country,The Statler Brothers,Flowers On The Wa,-peak Billboard position # 4 in 1966
2635,Country,The Statler Brothers,Flowers On The Wa,-Words and Music by Lewis DeWitt
2637,Country,The Statler Brothers,Flowers On The Wa,I keep hearin' you're concerned about my happiness
2638,Country,The Statler Brothers,Flowers On The Wa,But all that thought you're givin' me is conscience I guess
2639,Country,The Statler Brothers,Flowers On The Wa,"If I was walkin' in your shoes, I wouldn't worry none"
2640,Country,The Statler Brothers,Flowers On The Wa,While you 'n' your friends are worried about me I'm havin' lots of fun
2642,Country,The Statler Brothers,Flowers On The Wa,CHORUS
2643,Country,The Statler Brothers,Flowers On The Wa,Countin' flowers on the wall
2644,Country,The Statler Brothers,Flowers On The Wa,That don't bother me at all
2645,Country,The Statler Brothers,Flowers On The Wa,Playin' solitaire till dawn with a deck of fifty-one
2646,Country,The Statler Brothers,Flowers On The Wa,Smokin' cigarettes and watchin' Captain Kangaroo
2647,Country,The Statler Brothers,Flowers On The Wa,Now don't tell me I've nothin' to do
2649,Country,The Statler Brothers,Flowers On The Wa,"Last night I dressed in tails, pretended I was on the town"
2650,Country,The Statler Brothers,Flowers On The Wa,As long as I can dream it's hard to slow this swinger down
2651,Country,The Statler Brothers,Flowers On The Wa,"So please don't give a thought to me, I'm really doin' fine"
2652,Country,The Statler Brothers,Flowers On The Wa,"You can always find me here, I'm havin' quite a time"
2654,Country,The Statler Brothers,Flowers On The Wa,CHORUS
2656,Country,The Statler Brothers,Flowers On The Wa,"It's good to see you, I must go, I know I look a fright"
2657,Country,The Statler Brothers,Flowers On The Wa,Anyway my eyes are not accustomed to this light
2658,Country,The Statler Brothers,Flowers On The Wa,And my shoes are not accustomed to this hard concrete
2659,Country,The Statler Brothers,Flowers On The Wa,So I must go back to my room and make my day complete
2661,Country,The Statler Brothers,Flowers On The Wa,CHORUS
2663,Country,The Statler Brothers,Flowers On The Wa,Don't tell me I've nothin' to do
2665,Country,The Statler Brothers,Flowers On The Wa,Transcribed by Ronald E. Hontz
2666,Country,The Statler Brothers,Flowers On The Wa,"<a class=""__cf_email__"" data-cfemail=""20524f4e484f4e545a60574f524c444e45540e4154540e4e4554"" href=""/cdn-cgi/l/email-protection"">email protected</a>"
2668,Country,Harry McClintock,Big Rock Candy Mounta,One evening as the sun went down
2669,Country,Harry McClintock,Big Rock Candy Mounta,And the jungle fire was burning
2670,Country,Harry McClintock,Big Rock Candy Mounta,Down the track came a hobo hiking
2671,Country,Harry McClintock,Big Rock Candy Mounta,"And he said, ""Boys, I'm not turning”"
2673,Country,Harry McClintock,Big Rock Candy Mounta,“I'm headed for a land that's far away
2674,Country,Harry McClintock,Big Rock Candy Mounta,Besides the crystal fountains
2675,Country,Harry McClintock,Big Rock Candy Mounta,"So come with me, we'll go and see"
2676,Country,Harry McClintock,Big Rock Candy Mounta,The Big Rock Candy Mountains”
2678,Country,Harry McClintock,Big Rock Candy Mounta,In the Big Rock Candy Mountains
2679,Country,Harry McClintock,Big Rock Candy Mounta,There's a land that's fair and bright
2680,Country,Harry McClintock,Big Rock Candy Mounta,Where the handouts grow on bushes
2681,Country,Harry McClintock,Big Rock Candy Mounta,And you sleep out every night
2683,Country,Harry McClintock,Big Rock Candy Mounta,Where the boxcars all are empty
2684,Country,Harry McClintock,Big Rock Candy Mounta,And the sun shines every day
2685,Country,Harry McClintock,Big Rock Candy Mounta,And the birds and the bees
2686,Country,Harry McClintock,Big Rock Candy Mounta,And the cigarette trees
2688,Country,Harry McClintock,Big Rock Candy Mounta,The lemonade springs
2689,Country,Harry McClintock,Big Rock Candy Mounta,Where the bluebird sings
2690,Country,Harry McClintock,Big Rock Candy Mounta,In the Big Rock Candy Mountains
2692,Country,Harry McClintock,Big Rock Candy Mounta,In the Big Rock Candy Mountains
2693,Country,Harry McClintock,Big Rock Candy Mounta,All the cops have wooden legs
2694,Country,Harry McClintock,Big Rock Candy Mounta,And the bulldogs all have rubber teeth
2695,Country,Harry McClintock,Big Rock Candy Mounta,And the hens lay soft-boiled eggs
2697,Country,Harry McClintock,Big Rock Candy Mounta,The farmers' trees are full of fruit
2698,Country,Harry McClintock,Big Rock Candy Mounta,And the barns are full of hay
2699,Country,Harry McClintock,Big Rock Candy Mounta,"Oh, I'm bound to go"
2700,Country,Harry McClintock,Big Rock Candy Mounta,Where there ain't no snow
2702,Country,Harry McClintock,Big Rock Candy Mounta,Where the rain don't fall
2703,Country,Harry McClintock,Big Rock Candy Mounta,The winds don't blow
2704,Country,Harry McClintock,Big Rock Candy Mounta,In the Big Rock Candy Mountains
2706,Country,Harry McClintock,Big Rock Candy Mounta,In the Big Rock Candy Mountains
2707,Country,Harry McClintock,Big Rock Candy Mounta,You never change your socks
2708,Country,Harry McClintock,Big Rock Candy Mounta,And the little streams of alcohol
2709,Country,Harry McClintock,Big Rock Candy Mounta,Come trickling down the rocks
2711,Country,Harry McClintock,Big Rock Candy Mounta,The brakemen have to tip their hats
2712,Country,Harry McClintock,Big Rock Candy Mounta,And the railway bulls are blind
2713,Country,Harry McClintock,Big Rock Candy Mounta,There's a lake of stew
2714,Country,Harry McClintock,Big Rock Candy Mounta,And of whiskey too
2716,Country,Harry McClintock,Big Rock Candy Mounta,You can paddle all around it
2717,Country,Harry McClintock,Big Rock Candy Mounta,In a big canoe
2718,Country,Harry McClintock,Big Rock Candy Mounta,In the Big Rock Candy Mountains
2720,Country,Harry McClintock,Big Rock Candy Mounta,In the Big Rock Candy Mountains
2721,Country,Harry McClintock,Big Rock Candy Mounta,The jails are made of tin
2722,Country,Harry McClintock,Big Rock Candy Mounta,And you can walk right out again
2723,Country,Harry McClintock,Big Rock Candy Mounta,As soon as you are in
2725,Country,Harry McClintock,Big Rock Candy Mounta,There ain't no short-handled shovels
2726,Country,Harry McClintock,Big Rock Candy Mounta,"No axes, saws nor picks"
2727,Country,Harry McClintock,Big Rock Candy Mounta,I'm goin' to stay
2728,Country,Harry McClintock,Big Rock Candy Mounta,Where you sleep all day
2730,Country,Harry McClintock,Big Rock Candy Mounta,Where they hung the jerk
2731,Country,Harry McClintock,Big Rock Candy Mounta,That invented work
2732,Country,Harry McClintock,Big Rock Candy Mounta,In the Big Rock Candy Mountains
2734,Country,Harry McClintock,Big Rock Candy Mounta,I'll see you all this coming fall
2735,Country,Harry McClintock,Big Rock Candy Mounta,In the Big Rock Candy Mountains
2737,Country,John Michael Montgomery,I Swe,I see the questions in your eyes
2738,Country,John Michael Montgomery,I Swe,I know what's weighing on your mind
2739,Country,John Michael Montgomery,I Swe,But you can be sure I know my part
2740,Country,John Michael Montgomery,I Swe,'Cause I'll stand beside you through the years
2741,Country,John Michael Montgomery,I Swe,You'll only cry those happy tears
2742,Country,John Michael Montgomery,I Swe,"And though I'll make mistakes, I'll never break your heart"
2744,Country,John Michael Montgomery,I Swe,"I swear by the moon and stars in the sky, I'll be there"
2745,Country,John Michael Montgomery,I Swe,"I swear like the shadow that's by your side, I'll be there"
2746,Country,John Michael Montgomery,I Swe,For better or worse till death do us part
2747,Country,John Michael Montgomery,I Swe,"I'll love you with every beat of my heart, I swear"
2749,Country,John Michael Montgomery,I Swe,I'll give you everything I can
2750,Country,John Michael Montgomery,I Swe,I'll build your dreams with these two hands
2751,Country,John Michael Montgomery,I Swe,We'll hang some memories on the wall
2752,Country,John Michael Montgomery,I Swe,And when there's silver in your hair
2753,Country,John Michael Montgomery,I Swe,Won't have to ask if I still care
2754,Country,John Michael Montgomery,I Swe,'Cause as time turns the page my love won't age at all
2756,Country,John Michael Montgomery,I Swe,"I swear by the moon and stars in the sky, I'll be there"
2757,Country,John Michael Montgomery,I Swe,"I swear like the shadow that's by your side, I'll be there"
2758,Country,John Michael Montgomery,I Swe,For better or worse till death do us part
2759,Country,John Michael Montgomery,I Swe,"I'll love you with every beat of my heart, I swear"
2761,Country,John Michael Montgomery,I Swe,"I swear by the moon and stars in the sky, I'll be there"
2762,Country,John Michael Montgomery,I Swe,"I swear like the shadow that's by your side, I'll be there"
2763,Country,John Michael Montgomery,I Swe,For better or worse till death do us part
2764,Country,John Michael Montgomery,I Swe,"I'll love you with every beat of my heart, I swear, I swear"
2766,Country,Kenny Chesney,How Forever Fee,Big orange ball sinkin' in the water
2767,Country,Kenny Chesney,How Forever Fee,Toes in the sand couldn't get much hotter
2768,Country,Kenny Chesney,How Forever Fee,Little umbrella shaped margaritas
2769,Country,Kenny Chesney,How Forever Fee,"Coconut oil, tan senoritas"
2770,Country,Kenny Chesney,How Forever Fee,"Oh, now I know how Jimmy Buffet feels"
2772,Country,Kenny Chesney,How Forever Fee,"Hands on the wheel, cruisin' down the Interstate"
2773,Country,Kenny Chesney,How Forever Fee,Gas pedal sticks carries my car away
2774,Country,Kenny Chesney,How Forever Fee,I was going as fast as a rambler goes
2775,Country,Kenny Chesney,How Forever Fee,I could feel the speed from my head to my toes
2776,Country,Kenny Chesney,How Forever Fee,"Oh, now I know how Richard Petty feels"
2778,Country,Kenny Chesney,How Forever Fee,"Well, I've been around the block a time or two"
2779,Country,Kenny Chesney,How Forever Fee,Done almost everything a boy can do
2780,Country,Kenny Chesney,How Forever Fee,"I've done some livin', yeah, I've had fun"
2781,Country,Kenny Chesney,How Forever Fee,But there is one thing that I haven't done
2783,Country,Kenny Chesney,How Forever Fee,"Saved two months, bought a little diamond"
2784,Country,Kenny Chesney,How Forever Fee,"Tonight's the night, feels like perfect timin'"
2785,Country,Kenny Chesney,How Forever Fee,Down on one knee on momma's front steps
2786,Country,Kenny Chesney,How Forever Fee,"Man, I'm gonna die if she really says yes"
2787,Country,Kenny Chesney,How Forever Fee,I wanna know how forever feels
